SECUCODE,SECURITY_CODE,INDUSTRY_CODE,ORG_CODE,SECURITY_NAME_ABBR,INDUSTRY_NAME,MARKET,SECURITY_TYPE_CODE,TRADE_MARKET_CODE,DATE_TYPE_CODE,REPORT_TYPE_CODE,DATA_STATE,NOTICE_DATE,REPORT_DATE,PARENT_NETPROFIT,TOTAL_OPERATE_INCOME,TOTAL_OPERATE_COST,TOE_RATIO,OPERATE_COST,OPERATE_EXPENSE,OPERATE_EXPENSE_RATIO,SALE_EXPENSE,MANAGE_EXPENSE,FINANCE_EXPENSE,OPERATE_PROFIT,TOTAL_PROFIT,INCOME_TAX,OPERATE_INCOME,INTEREST_NI,INTEREST_NI_RATIO,FEE_COMMISSION_NI,FCN_RATIO,OPERATE_TAX_ADD,MANAGE_EXPENSE_BANK,FCN_CALCULATE,INTEREST_NI_CALCULATE,EARNED_PREMIUM,EARNED_PREMIUM_RATIO,INVEST_INCOME,SURRENDER_VALUE,COMPENSATE_EXPENSE,TOI_RATIO,OPERATE_PROFIT_RATIO,PARENT_NETPROFIT_RATIO,DEDUCT_PARENT_NETPROFIT,DPN_RATIO
600968.SH,600968,016023,10114912,海油发展,石油行业,shzb,058001001,069001001001,002,001,2,2020-09-05 00:00:00,2019-06-30 00:00:00,672147238.74,13874174786,13220067649.69,23.2771912943,12185627240.77,12185627240.77,24.5628216704,126106331.66,554783482.86,117183109.13,929475021.79,939181102.08,230248288.93,,,,,,57741032.36,,,,,,,,,22.5196954916,17.66407394617,14.544464671321,550166167.26,8.322248481981
300691.SZ,300691,016022,10186747,联合光电,电子元件,cyb,058001001,069001002002,002,001,2,2020-09-05 00:00:00,2019-06-30 00:00:00,26503397.96,531493352,510873285.63,13.1600805181,416000159.25,416000159.25,11.0157776517,7003009.37,28149469.51,389240.98,19151773.54,18628830.44,-7874567.52,,,,,,2012267.32,,,,,,,,,10.5168962516,-34.143177841677,-15.571478392569,23703879.91,-14.982425021838
300228.SZ,300228,016043,10163424,富瑞特装,机械行业,cyb,058001001,069001002002,002,001,2,2020-09-05 00:00:00,2019-06-30 00:00:00,5490772.48,832530411.05,797824847.48,44.4486078032,644870791.49,644870791.49,63.6865944765,37028064.97,51047100.66,34647838.53,5069450.89,2313796.61,-115151.36,,,,,,6708035.86,,,,,,,,,53.0071804127,125.528095336963,119.994160472758,10885723.33,133.400400973015
605198.SH,605198,016012,10010802,德利股份,食品饮料,shzb,058001001,069001001001,002,001,2,2020-09-04 00:00:00,2019-06-30 00:00:00,79685521,376868830,304074691,-34.8014632155,262268253,262268253,-34.1508900313,19262293,18817979,-2337882,79776390,79748750,63229,,,,,,5181792,,,,,,,,,-29.1708329542,12.899730256782,14.456421589519,75890057,15.933832345662
688526.SH,688526,016024,10716964,科前生物,医药制造,kcb,058001001,069001001006,002,001,2,2020-09-03 00:00:00,2019-06-30 00:00:00,154813134.13,286707587.61,131683200.51,,51622033.38,51622033.38,,35984025.61,16211251.32,-1260267.35,177919041.92,177937749.69,23124615.56,,,,,,1519795.87,,,,,,,,,,,,134783495.05,
002407.SZ,002407,016041,10102946,多氟多,化工行业,zxb,058001001,069001002003,002,001,2,2020-09-03 00:00:00,2019-06-30 00:00:00,87687535.37,2031782226.77,1947414103.66,22.421267773,1585721387.08,1585721387.08,31.620937455,86554393.69,129712862.63,54732110.32,104132002.94,123221126.5,12412826.7,,18677169.66,,-3952.5,,17231490.86,,-3952.5,18677169.66,,,,,,15.1747074738,-49.114067244814,-36.317660197505,44641277.62,-63.683962210864
688156.SH,688156,016048,10331320,路德环境,环保工程,kcb,058001001,069001001006,002,001,2,2020-09-02 00:00:00,2019-06-30 00:00:00,30848217.07,145590099.92,104478031.34,15.0578651554,83068009.78,83068009.78,13.1641626905,2923003.92,13955856.64,530401.35,39252984,39223666.65,7062357.78,,,,,,753218.33,,,,,,,,,35.3464149501,131.255083763886,182.546993949113,30403417.07,186.453577674779
688127.SH,688127,016022,10500049,蓝特光学,电子元件,kcb,058001001,069001001006,002,001,2,2020-09-02 00:00:00,2019-06-30 00:00:00,35771225.77,119440936.21,84001135.06,,63527868.05,63527868.05,,2215730.76,9206942.92,-555966.01,41167628.48,41009521.49,5223525.31,,,,,,294582.57,,,,,,,,,,,,31667325.77,
605369.SH,605369,016047,10000015558,拱东医疗,医疗行业,shzb,058001001,069001001001,002,001,2,2020-09-02 00:00:00,2019-06-30 00:00:00,48265134.04,252315352.76,196958743.16,,141086625.78,141086625.78,,22179570.34,19651562.46,1058104.02,56274311.49,55908028.75,7642894.71,,,,,,2743515.43,,,,,,,,,,,,45823786.01,
002061.SZ,002061,016005,10063038,浙江交科,工程建设,zxb,058001001,069001002003,002,001,2,2020-09-02 00:00:00,2019-06-30 00:00:00,233983247.38,11477191541.5,11179207246.37,13.9336145122,10615346501.24,10615346501.24,14.421724659,51108513.77,221935469.18,107679792.33,362864924.6,362671475.29,126946797.27,,,,,,32246377.8,,,,,,,,,8.9031504425,-56.218637120783,-65.130908201034,221560572.62,-66.265280198566
688536.SH,688536,016022,10513675,思瑞浦,电子元件,kcb,058001001,069001001006,002,001,2,2020-09-01 00:00:00,2019-06-30 00:00:00,14577741.65,96939083.22,87419099.17,,38826091.35,38826091.35,,8096019.22,8217741.86,-129653.07,8501266.05,8540127.39,-6037614.26,,,,,,504211.13,,,,,,,,,,,,13306359.15,
605116.SH,605116,016024,10000015507,奥锐特,医药制造,shzb,058001001,069001001001,002,001,2,2020-09-01 00:00:00,2019-06-30 00:00:00,72035914.62,287006396.13,203892771.26,,148733531.49,148733531.49,,13692262.03,27180677.42,-795494.32,83890906.36,83890906.36,11854991.74,,,,,,2780404.35,,,,,,,,,,,,69694081.08,
605050.SH,605050,016003,10542729,福然德,交运物流,shzb,058001001,069001001001,002,001,2,2020-09-01 00:00:00,2019-06-30 00:00:00,130415388.41,2481235920.7,2322997536.47,,2239882609.89,2239882609.89,,50058480.61,21621688.6,6054730.16,174168786.47,174353972.81,43789241.06,,,,,,5380027.21,,,,,,,,,,,,117248088.41,
600666.SH,600666,016022,10003976,ST瑞德,电子元件,shzb,058001001,069001001003,002,001,2,2020-09-01 00:00:00,2019-06-30 00:00:00,-39597092.9,458735739.24,518682555.06,-14.5916551747,349138415.43,349138415.43,-27.661772704,6608025.65,45770785.19,81054265.85,-25102284.16,-25134770.78,14331434.5,,,,,,3165937.4,,,,,,,,,-25.0961865022,96.487033734232,-194.889197179632,-27337835.38,-111.857230838549
300892.SZ,300892,016012,10993896,品渥食品,食品饮料,cyb,058001001,069001002002,002,001,2,2020-09-01 00:00:00,2019-06-30 00:00:00,41369512.11,624422781.99,572327458.81,0.5269955728,395590781.11,395590781.11,5.0268576486,165530412.77,9477889.58,-688219.47,52540022.36,55071964.33,13702452.22,,,,,,2416594.82,,,,,,,,,1.9923639643,22.51171861923,21.880072204751,39470568.14,26.395701677942
003006.SZ,003006,016025,10517481,百亚股份,造纸印刷,zxb,058001001,069001002003,002,001,2,2020-09-01 00:00:00,2019-06-30 00:00:00,69031303,573851838,492063800,,305158134,305158134,,156264838,17038077,-107212,80532097,80544618,11406058,,,,,,6550140,,,,,,,,,,,,68681751,
003005.SZ,003005,016057,10000015723,竞业达,软件服务,zxb,058001001,069001002003,002,001,2,2020-09-01 00:00:00,2019-06-30 00:00:00,102117010.51,375725555.85,256655069.31,,181936126.82,181936126.82,,38233346.99,19431054.63,-687227.96,118405685.58,118392207.63,16744879.2,,,,,,2257493.33,,,,,,,,,,,,101362138.57,
003003.SZ,003003,016025,10498250,天元股份,造纸印刷,zxb,058001001,069001002003,002,001,2,2020-09-01 00:00:00,2019-06-30 00:00:00,36385651.1,492536476.96,446783364.5,1.6925174344,381699849.53,381699849.53,0.7596771701,30573523.5,13731982.02,-701923.44,44617297.79,44420750.54,8185021.97,,,,,,2651232.42,,,,,,,,,2.989759019,12.980164621918,2.602654359843,34160781.1,5.042290224132
000835.SZ,000835,016039,10005730,*ST长动,文化传媒,szzb,058001001,069001002005,002,001,2,2020-09-01 00:00:00,2019-06-30 00:00:00,2512695.4,31690392.37,57178406.3,-45.2854043042,19080746.84,19080746.84,-34.9020452285,3056661.74,8322359.06,24048710.49,-26568308.97,2512695.4,,,,,,,2669928.17,,,,,,,,,-46.1336471453,-1144.59071781538,-57.72189669156,2512695.4,108.922390344715
688596.SH,688596,016061,10485204,正帆科技,专用设备,kcb,058001001,069001001006,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,15347196.18,512572254.93,491372040.29,,394283177.77,394283177.77,,13322181.5,51152425.55,6468380.07,17257087.59,17313786.54,1285403.25,,,,,,8256029.7,,,,,,,,,,,,13096752.94,
688500.SH,688500,016014,10455446,慧辰资讯,电子信息,kcb,058001001,069001001006,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,14606035.23,165141962.55,146726465.23,,98812567.84,98812567.84,,28438318.01,12142815.05,-3213603.3,18121684.7,18160845.2,2730354.21,,,,,,606388.2,,,,,,,,,,,,14572425.26,
688379.SH,688379,016059,10191785,华光新材,金属制品,kcb,058001001,069001001006,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,28859880.11,372286270.36,340678599.54,,303867721.75,303867721.75,,5861339.87,8907580.36,7885010.21,32451650.82,32468037.46,3608157.35,,,,,,1564924.23,,,,,,,,,,,,25861439.59,
688360.SH,688360,016043,10399546,德马科技,机械行业,kcb,058001001,069001001006,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,14187259.65,308628127.18,299628809.96,,228134857.27,228134857.27,,27662174.86,21709119.33,3199334.26,17540433.9,19950622.68,5763363.03,,,,,,1393963.51,,,,,,,,,,,,7613304.54,
688218.SH,688218,016061,10469440,江苏北人,专用设备,kcb,058001001,069001001006,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,29303110.39,226483510.58,194683553.88,19.3703929421,169407405.98,169407405.98,21.1458144577,2877722.73,10532382.35,1733732.81,31729159.33,32744567.98,4022479.28,,,,,,929063.79,,,,,,,,,17.5132007604,2.651279521279,9.395370039374,26841943.59,7.795221574317
688169.SH,688169,016019,10000016089,石头科技,家电行业,kcb,058001001,069001001006,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,385521687,2125307936,1677117968,,1434563343,1434563343,,123359134,26746028,1775741,456394564,456495697,70974010,,,,,,9917758,,,,,,,,,,,,376092383,
688165.SH,688165,016043,10664808,埃夫特,机械行业,kcb,058001001,069001001006,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,-6152673.57,624361082.34,675003387,,515752946.03,515752946.03,,27280273.87,89504980.53,3090377.08,-30819894.77,-18680184.45,-6245486.15,,,,,,2868811.85,,,,,,,,,,,,-37844632.89,
688122.SH,688122,016059,10098476,西部超导,金属制品,kcb,058001001,069001001006,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,85727488.55,669176620.12,572706697.85,28.1086320743,438905156.35,438905156.35,31.6730308271,7736026.08,48188989.24,18717418.35,97972520.36,97246252.69,10465746.35,,,,,,7732957.96,,,,,,,,,26.6871764442,15.591582908828,15.777749340848,73579774.39,21.966144292362
688009.SH,688009,016008,10316690,中国通号,交运设备,kcb,058001001,069001001006,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,2267893086.86,20511577842.86,17906065515.05,8.5222055526,15731610829.12,15731610829.12,6.6588134539,369696340.19,1087937234.04,-1634215.2,2871200759.18,2873357541.23,435943600.22,,,,,,137303885.82,,,,,,,,,8.4863292057,14.448552106918,14.307482783152,2060496200.6,7.032811406086
603993.SH,603993,016032,10074835,洛阳钼业,有色金属,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,807990808.81,9978669307.74,9416775542.06,-0.0264940526,7777155389.82,7777155389.82,-2.6186525676,41074405.7,481775535.92,507797633.47,827934803.41,823911803.85,50421199.23,,,,,,486300320.87,,,,,,,,,-29.0269255218,-82.274262899327,-74.123677703888,697558648.53,-78.02639444874
603843.SH,603843,016005,10362022,正平股份,工程建设,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,40136067.07,1400725427.09,1341321452.33,20.0294046271,1226522768.89,1226522768.89,20.5395966968,6104505.28,49590834.41,53801001.65,61856674.12,61899199.71,13724677.41,,,,,,4854576.68,,,,,,,,,22.933744444,-12.628602168968,-4.585304476285,37282513.37,28.782833700608
603808.SH,603808,016010,10266800,歌力思,纺织服装,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,190360718.01,1266292332.19,981493099.46,16.3161173094,417477774.19,417477774.19,23.363641449,383273942.09,125413563.83,-1039028.05,296179700.05,294545530.23,68243883.25,,,,,,10030177.94,,,,,,,,,17.092434312,26.72629023545,17.895177638296,175795533.58,10.115454186491
603737.SH,603737,016041,10180534,三棵树,化工行业,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,117913066.37,2202239276.37,2070985706.51,65.9512310057,1344808885.49,1344808885.49,72.1307943897,517090598.08,130984541.96,2353342.81,149968891.44,141632660.9,15287738.8,,,,,,17045959.71,,,,,,,,,66.1394787565,91.128470866371,99.6609875921,82443296.34,103.789994750734
603718.SH,603718,016050,10265074,海利生物,农药兽药,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,15623906.7,138793866.58,143871144.87,36.6903158774,74537225.04,74537225.04,113.5829665698,23152132.31,20153513.68,8472414.3,6219612.03,6250073.22,-1100870.89,,,,,,1257724.09,,,,,,,,,28.5477888321,-74.878881828218,-51.253259947178,13914962.11,-49.425898151164
603680.SH,603680,016008,10301620,今创集团,交运设备,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,177700725.19,1758812534.64,1622383006.19,39.6963849178,1224549639.04,1224549639.04,46.5626843048,101784766.69,141268604.64,42236003.82,197234314.63,196680756.75,20578664.98,,,,,,20811031.14,,,,,,,,,32.5246844079,-15.887375042818,-7.249085459554,159835996.87,-7.918054083921
603633.SH,603633,016022,10401480,徕木股份,电子元件,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,22852136.8,215534685.4,192416829.79,2.5835591162,145063450.47,145063450.47,0.1483664968,9443788.08,12710440.33,12071275.14,23238358.96,26371626.87,3519490.07,,,,,,1355726.87,,,,,,,,,1.2515033483,-9.670132016925,2.141369688214,19580878.17,-6.337498470884
603628.SH,603628,016061,10282173,清源股份,专用设备,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,16898588.89,532953670.79,488820513.21,48.4687610404,375583727.73,375583727.73,53.5764089157,31623551.86,37384913.48,35082470.62,21623474.62,21550319.16,3853652.06,,,,,,2214481.43,,,,,,,,,56.2285463078,56.461603319831,95.545377986886,15926349.78,192.986676104484
603619.SH,603619,016023,10268269,中曼石油,石油行业,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,27282792.49,949290247.75,894594578.48,42.1290182557,749201363.39,749201363.39,51.2622236424,24741255.12,59619071.46,29575036.57,58649991.07,62470725.66,35583099.41,,,,,,1325849.19,,,,,,,,,25.5260201566,-58.513215467088,-73.757495101997,21182231.45,-78.469925004723
603527.SH,603527,016032,10448738,众源新材,有色金属,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,44432638.77,1559860357.35,1509825477.67,-1.636839686,1463505521.82,1463505521.82,-1.4517806532,14884188.78,7604838.02,1814033.12,47542133.21,53168326.71,8735687.94,,,,,,3747299.05,,,,,,,,,-1.5332162308,-5.908284299907,3.059282940467,39334416.56,-2.229973360088
603499.SH,603499,016025,10536270,翔港科技,造纸印刷,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,22785678.63,166195027.07,155674695.7,-6.0874850008,124597055.99,124597055.99,-8.1703340538,9431890.71,14613188.37,-1542409.88,19952385.29,23766690.97,1024771.54,,,,,,456794.03,,,,,,,,,-6.6101811032,-14.047518017165,-10.887956748839,19543518.8,-15.370099639616
603328.SH,603328,016022,10122276,依顿电子,电子元件,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,266431582.3,1447479353.81,1143802898.75,-6.0730945024,1030535681.84,1030535681.84,-3.741214439,25649256.34,64391848.91,-40479168.91,316258457.44,316306408.91,49874826.61,,,,,,11569676.98,,,,,,,,,-4.0467253688,2.84113977423,2.904983725382,250399512.96,2.665818349988
603269.SH,603269,016043,10318220,海鸥股份,机械行业,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,12416843.66,280316425.78,261602698,11.2308363694,187704779.85,187704779.85,9.7495144541,28711370.47,32223231.98,3634764.95,19014133.23,18985495.91,5317015.33,,,,,,2107528.66,,,,,,,,,12.7440457609,22.388918672122,11.247688015561,10761384.15,45.39019119295
603200.SH,603200,016048,10291791,上海洗霸,环保工程,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,41179753.18,269442145.64,228037356.43,63.1749266873,176820858.7,176820858.7,66.2687035202,7578185.41,29175186.89,-3624463.45,47693291.85,47669562.73,7701456.87,,,,,,1000920.48,,,,,,,,,46.8536578091,-0.799190840011,-9.63822620648,36829283.58,-1.861567278379
603196.SH,603196,016010,10495170,日播时尚,纺织服装,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,-16274693.92,518067922.65,518979794.55,9.780767046,206642933.29,206642933.29,11.9378191808,214209683.19,69152214.8,3808915.21,-23338817.22,-22566000.28,-763989.51,,,,,,3222871.39,,,,,,,,,1.3865879879,-205.18412641753,-190.777764551027,-21923528.41,-365.732940049172
603136.SH,603136,016038,10200962,天目湖,旅游酒店,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,53714323.83,219841537.54,139106248.68,-6.7145701887,75503926.58,75503926.58,-4.1679433741,29203550.88,33082041.45,-2596184.04,83694575.05,83779565.07,20915621.8,,,,,,3912913.81,,,,,,,,,0.2663020882,10.216540319733,9.559747108812,51690084.15,14.798401318778
603127.SH,603127,016047,10321359,昭衍新药,医疗行业,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,40424948.34,200863882.79,160374167.65,40.5705745012,98614802.96,98614802.96,49.9235381206,5004321.76,40262367.22,-991664.87,47991826.29,47979388.33,7799355.55,,,,,,1523636.05,,,,,,,,,48.6512565395,74.58290072172,78.862676783076,28921914.85,87.205594868361
603078.SH,603078,016041,10457010,江化微,化工行业,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,15772060.25,225978150.85,208872822.94,30.6160837585,158176358.5,158176358.5,24.9397383713,22005871.98,14308283.68,1352587.81,17064663.5,17040157.8,1916086.15,,,,,,1403661.56,,,,,,,,,26.4615237617,-22.989460540408,-17.938806287972,14303293.71,-7.481628835848
603045.SH,603045,016040,10195308,福达合金,材料行业,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,34201325.5,673396793.47,647944255.55,9.0484211368,578536568.49,578536568.49,9.8098005531,5847121.95,26877119.91,12982333.78,27228550.46,37713640.26,3512314.76,,,,,,2761003.37,,,,,,,,,8.8334819608,2.020712949868,34.516589874299,20130444.72,-6.788069099568
603026.SH,603026,016041,10181663,石大胜华,化工行业,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,224597022.8,2341306091.16,2112265062.51,-17.0748711637,1904754232.99,1904754232.99,-21.0788480223,47580702.22,59321942.87,12496338.82,262707182.64,262841089.64,23937352.38,,,,,,12969843.45,,,,,,,,,-14.4782124363,57.401371158186,70.449647449388,222433254.67,64.736635328353
601991.SH,601991,016007,10009193,大唐发电,电力行业,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,860259000,45040455000,42839424000,-1.4025083364,37402697000,37402697000,-1.8479748932,19174000,1109242000,3651561000,3053380000,2589134000,815864000,,,,,,656739000,,,,,,,,,-1.1043941043,5.329135870439,-36.890349918349,1129490000,-17.173991156348
601988.SH,601988,016029,10008273,中国银行,银行,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,114048000000,276733000000,124664000000,,,124664000000,13.1570587007,,68172000000,,152069000000,152558000000,31116000000,276733000000,181684000000,5.3539846101,50564000000,,2638000000,68172000000,50564000000,181684000000,,,,,,10.0561947448,7.638131910135,4.546787914344,113459000000,4.791680135955
601939.SH,601939,016029,10008225,建设银行,银行,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,154190000000,361471000000,170419000000,,,170419000000,6.8920097095,,75105000000,,191052000000,191180000000,35472000000,361471000000,250436000000,4.5722923261,76695000000,,3031000000,75105000000,76695000000,250436000000,,,,,,6.0766395511,5.359752499545,4.871894277922,154109000000,5.340542461858
601858.SH,601858,016039,10266794,中国科传,文化传媒,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,138145908.35,1035968302.71,859920307.54,9.5335420775,722006916.29,722006916.29,8.7413170548,62136430.28,100415307.38,-30726553.36,125849386.67,135576789.8,-103018.92,,,,,,3909685.14,,,,,,,,,12.6163286615,27.955324015673,22.732153900486,124016500,23.767356311745
601698.SH,601698,016015,10430497,中国卫通,通讯行业,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,208440488.14,1312388939.61,925017917.5,14.1049503518,784877643.37,784877643.37,8.3851469998,25302427.25,89347823.14,-7416591.16,377002985.97,415313184.07,53172490.24,,,,,,10477124.15,,,,,,,,,2.0463446071,19.02204581996,24.341762928593,198865662.48,10.571330257901
601658.SH,601658,016029,10092840,邮储银行,银行,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,37381000000,141606000000,101351000000,,,101351000000,35.5503544202,,72333000000,,40255000000,40786000000,3364000000,141606000000,119082000000,6.6450538231,9339000000,,1028000000,72333000000,9339000000,119082000000,,,,,,6.9467101686,,14.937121421763,36842000000,5.377266746754
601619.SH,601619,016007,10508355,嘉泽新能,电力行业,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,154600350.76,561683937.33,394580444.53,8.7421896618,233203755.42,233203755.42,11.9521553247,,12398379.89,147986225.4,162702658.91,162698949.28,8098598.52,,,,,,992083.82,,,,,,,,,4.0887155027,-0.675868880302,-1.796824924926,154603528.66,-1.794806301627
